TITLE = "08hz_0001"
VARIABLES = "x [mm]", "y [mm]", "Velocity u [m/s]", "Velocity v [m/s]", "isValid", "filter length"
ZONE T="Frame 0", I=257, J=150, F=POINT
62.4664 -28.5484 0.3805 0.00892101 1 31
63.3 -28.5484 0.380493 0.00891859 1 31
64.1336 -28.5484 0.380487 0.00891631 1 31
64.9673 -28.5484 0.38048 0.00891398 1 31
65.8009 -28.5484 0.380474 0.00891166 1 31
66.6345 -28.5484 0.380467 0.00890928 1 31
67.4681 -28.5484 0.380461 0.00890696 1 31
68.3017 -28.5484 0.380456 0.00890477 1 31
69.1354 -28.5484 0.38045 0.00890181 1 31
69.969 -28.5484 0.380445 0.00889832 1 31
70.8026 -28.5484 0.380439 0.0088952 1 31
71.6362 -28.5484 0.380434 0.00889176 1 31
72.4698 -28.5484 0.380429 0.00888841 1 31
73.3035 -28.5484 0.380424 0.00888619 1 31
74.1371 -28.5484 0.38042 0.00888374 1 31
74.9707 -28.5484 0.380419 0.00888179 1 31
75.8043 -28.5484 0.380419 0.00887984 1 31
76.6379 -28.5484 0.38042 0.00887779 1 31
77.4716 -28.5484 0.380422 0.0088757 1 31
78.3052 -28.5484 0.380425 0.00887317 1 31
79.1388 -28.5484 0.380429 0.00887029 1 31
79.9724 -28.5484 0.380434 0.00886748 1 31
80.806 -28.5484 0.380442 0.008865 1 31
81.6397 -28.5484 0.380453 0.00886284 1 31
82.4733 -28.5484 0.380465 0.00886124 1 31
83.3069 -28.5484 0.38048 0.0088594 1 31
84.1405 -28.5484 0.380496 0.00885757 1 31
84.9741 -28.5484 0.380514 0.00885547 1 31
85.8077 -28.5484 0.380533 0.0088529 1 31
86.6414 -28.5484 0.380553 0.0088506 1 31
87.475 -28.5484 0.380573 0.00884851 1 31
88.3086 -28.5484 0.380596 0.00884632 1 31
89.1422 -28.5484 0.380618 0.00884428 1 31
89.9758 -28.5484 0.380639 0.00884252 1 31
90.8095 -28.5484 0.380661 0.00884091 1 31
91.6431 -28.5484 0.380685 0.00883918 1 31
92.4767 -28.5484 0.380709 0.00883758 1 31
93.3103 -28.5484 0.380735 0.00883601 1 31
94.1439 -28.5484 0.380763 0.00883437 1 31
94.9776 -28.5484 0.380792 0.00883285 1 31
95.8112 -28.5484 0.380823 0.00883134 1 31
96.6448 -28.5484 0.380855 0.00882978 1 31
97.4784 -28.5484 0.380888 0.00882807 1 31
98.312 -28.5484 0.380921 0.00882593 1 31
99.1457 -28.5484 0.380953 0.00882404 1 31
99.9793 -28.5484 0.380986 0.00882216 1 31
100.813 -28.5484 0.381019 0.00882028 1 31
101.647 -28.5484 0.381051 0.0088184 1 31
102.48 -28.5484 0 0 0 31
103.314 -28.5484 0 0 0 31
104.147 -28.5484 0 0 0 31
104.981 -28.5484 0 0 0 31
105.815 -28.5484 0 0 0 31
106.648 -28.5484 0 0 0 31
107.482 -28.5484 0 0 0 31
108.315 -28.5484 0 0 0 31
109.149 -28.5484 0 0 0 31
109.983 -28.5484 0 0 0 31
110.816 -28.5484 0 0 0 31
-102.59 -29.3821 0 0 0 31
-101.757 -29.3821 0 0 0 31
-100.923 -29.3821 0 0 0 31
-100.089 -29.3821 0 0 0 31
-99.2557 -29.3821 0 0 0 31
-98.4221 -29.3821 0 0 0 31
-97.5885 -29.3821 0 0 0 31
-96.7549 -29.3821 0 0 0 31
-95.9212 -29.3821 0 0 0 31
-95.0876 -29.3821 0 0 0 31
-94.254 -29.3821 0 0 0 31
-93.4204 -29.3821 0 0 0 31
-92.5868 -29.3821 0 0 0 31
-91.7531 -29.3821 0 0 0 31
-90.9195 -29.3821 0 0 0 31
-90.0859 -29.3821 0 0 0 31
-89.2523 -29.3821 0 0 0 31
-88.4187 -29.3821 0 0 0 31
-87.585 -29.3821 0.380269 0.00949908 1 31
-86.7514 -29.3821 0.380236 0.0094889 1 31
-85.9178 -29.3821 0.380211 0.00947918 1 31
-85.0842 -29.3821 0.380191 0.00946922 1 31
-84.2506 -29.3821 0.380173 0.00946029 1 31
-83.4169 -29.3821 0.380157 0.00945151 1 31
-82.5833 -29.3821 0.380141 0.00944321 1 31
-81.7497 -29.3821 0.380126 0.00943613 1 31
-80.9161 -29.3821 0.380112 0.00943016 1 31
-80.0825 -29.3821 0.380098 0.0094251 1 31
-79.2489 -29.3821 0.380083 0.00942055 1 31
-78.4152 -29.3821 0.380068 0.00941593 1 31
-77.5816 -29.3821 0.380053 0.00941076 1 31
-76.748 -29.3821 0.380038 0.00940519 1 31
-75.9144 -29.3821 0.380022 0.00939929 1 31
-75.0808 -29.3821 0.380004 0.00939376 1 31
-74.2471 -29.3821 0.37998 0.0093877 1 31
-73.4135 -29.3821 0.379958 0.00938156 1 31
-72.5799 -29.3821 0.379937 0.00937613 1 31
-71.7463 -29.3821 0.379917 0.00937072 1 31
-70.9127 -29.3821 0.3799 0.00936556 1 31
-70.079 -29.3821 0.379885 0.00935985 1 31
-69.2454 -29.3821 0.379874 0.00935465 1 31
-68.4118 -29.3821 0.379864 0.00935071 1 31
-67.5782 -29.3821 0.379856 0.00934724 1 31
-66.7446 -29.3821 0.379849 0.00934317 1 31
-65.9109 -29.3821 0.379842 0.00933898 1 31
-65.0773 -29.3821 0.379834 0.00933448 1 31
-64.2437 -29.3821 0.379827 0.00933012 1 31
-63.4101 -29.3821 0.37982 0.0093257 1 31
-62.5765 -29.3821 0.379813 0.00932056 1 31
-61.7428 -29.3821 0.379807 0.00931479 1 31
-60.9092 -29.3821 0.379802 0.00930969 1 31
-60.0756 -29.3821 0.379799 0.00930546 1 31
-59.242 -29.3821 0.379797 0.00930146 1 31
-58.4084 -29.3821 0.379797 0.00929752 1 31
-57.5748 -29.3821 0.379797 0.00929307 1 31
-56.7411 -29.3821 0.379797 0.00928758 1 31
-55.9075 -29.3821 0.379797 0.00928209 1 31
-55.0739 -29.3821 0.379797 0.00927669 1 31
-54.2403 -29.3821 0.379798 0.00927156 1 31
-53.4067 -29.3821 0.3798 0.00926655 1 31
-52.573 -29.3821 0.379802 0.00926188 1 31
-51.7394 -29.3821 0.379806 0.00925834 1 31
-50.9058 -29.3821 0.379812 0.00925553 1 31
-50.0722 -29.3821 0.37982 0.00925301 1 31
-49.2386 -29.3821 0.379829 0.00925044 1 31
-48.4049 -29.3821 0.379841 0.00924782 1 31
-47.5713 -29.3821 0.379853 0.00924452 1 31
-46.7377 -29.3821 0.379866 0.00924071 1 31
-45.9041 -29.3821 0.37988 0.00923734 1 31
-45.0705 -29.3821 0.379893 0.00923423 1 31
-44.2368 -29.3821 0.379904 0.00923181 1 31
-43.4032 -29.3821 0.379915 0.00922959 1 31
-42.5696 -29.3821 0.379925 0.00922652 1 31
-41.736 -29.3821 0.379935 0.00922294 1 31
-40.9024 -29.3821 0.379947 0.00921987 1 31
-40.0688 -29.3821 0.379959 0.0092172 1 31
-39.2351 -29.3821 0.379969 0.00921439 1 31
-38.4015 -29.3821 0.379979 0.00921166 1 31
-37.5679 -29.3821 0.379988 0.00920904 1 31
-36.7343 -29.3821 0.379996 0.0092065 1 31
-35.9007 -29.3821 0.380004 0.00920442 1 31
-35.067 -29.3821 0.380012 0.00920255 1 31
-34.2334 -29.3821 0.380019 0.00920002 1 31
-33.3998 -29.3821 0.380024 0.00919646 1 31
-32.5662 -29.3821 0.380028 0.00919331 1 31
-31.7326 -29.3821 0.380032 0.00919004 1 31
-30.8989 -29.3821 0.380037 0.00918681 1 31
-30.0653 -29.3821 0.380044 0.00918323 1 31
-29.2317 -29.3821 0.380052 0.00917915 1 31
-28.3981 -29.3821 0.38006 0.00917496 1 31
-27.5645 -29.3821 0.380068 0.00917104 1 31
-26.7308 -29.3821 0.380076 0.00916725 1 31
-25.8972 -29.3821 0.380083 0.00916308 1 31
-25.0636 -29.3821 0.38009 0.00915833 1 31
-24.23 -29.3821 0.380097 0.0091533 1 31
-23.3964 -29.3821 0.380105 0.00914812 1 31
-22.5627 -29.3821 0.380112 0.00914272 1 31
-21.7291 -29.3821 0.380121 0.00913799 1 31
-20.8955 -29.3821 0.38013 0.00913374 1 31
-20.0619 -29.3821 0.380139 0.00912932 1 31
-19.2283 -29.3821 0.380148 0.00912517 1 31
-18.3947 -29.3821 0.380159 0.00912118 1 31
-17.561 -29.3821 0.380171 0.00911712 1 31
-16.7274 -29.3821 0.380182 0.009113 1 31
-15.8938 -29.3821 0.380193 0.00910903 1 31
-15.0602 -29.3821 0.380203 0.009105 1 31
-14.2266 -29.3821 0.380211 0.00910085 1 31
-13.3929 -29.3821 0.380219 0.00909705 1 31
-12.5593 -29.3821 0.380226 0.00909389 1 31
-11.7257 -29.3821 0.380233 0.00909089 1 31
-10.8921 -29.3821 0.38024 0.00908821 1 31
-10.0585 -29.3821 0.380248 0.00908526 1 31
-9.22484 -29.3821 0.380256 0.00908188 1 31
-8.39122 -29.3821 0.380263 0.0090786 1 31
-7.5576 -29.3821 0.380272 0.00907608 1 31
-6.72398 -29.3821 0.380281 0.00907339 1 31
-5.89036 -29.3821 0.38029 0.00907052 1 31
-5.05674 -29.3821 0.380298 0.0090671 1 31
-4.22312 -29.3821 0.380305 0.00906358 1 31
-3.38951 -29.3821 0.380312 0.00906 1 31
-2.55589 -29.3821 0.380318 0.00905632 1 31
-1.72227 -29.3821 0.380325 0.00905242 1 31
-0.888648 -29.3821 0.380333 0.00904883 1 31
-0.0550288 -29.3821 0.38034 0.00904534 1 31
0.77859 -29.3821 0.380347 0.00904232 1 31
1.61221 -29.3821 0.380353 0.00903961 1 31
2.44583 -29.3821 0.380359 0.0090366 1 31
3.27945 -29.3821 0.380365 0.00903406 1 31
4.11307 -29.3821 0.380372 0.00903132 1 31
4.94669 -29.3821 0.380378 0.00902875 1 31
5.78031 -29.3821 0.380385 0.00902614 1 31
6.61392 -29.3821 0.380391 0.00902339 1 31
7.44754 -29.3821 0.380395 0.00902058 1 31
8.28116 -29.3821 0.380398 0.0090181 1 31
9.11478 -29.3821 0.380402 0.00901574 1 31
9.9484 -29.3821 0.380407 0.0090132 1 31
10.782 -29.3821 0.380413 0.00901066 1 31
11.6156 -29.3821 0.380422 0.00900859 1 31
12.4493 -29.3821 0.380432 0.00900665 1 31
13.2829 -29.3821 0.380442 0.00900457 1 31
14.1165 -29.3821 0.380451 0.00900263 1 31
14.9501 -29.3821 0.380457 0.00900066 1 31
15.7837 -29.3821 0.380463 0.00899953 1 31
16.6174 -29.3821 0.380468 0.00899836 1 31
17.451 -29.3821 0.380473 0.00899669 1 31
18.2846 -29.3821 0.380478 0.00899495 1 31
19.1182 -29.3821 0.380483 0.00899346 1 31
19.9518 -29.3821 0.380488 0.0089926 1 31
20.7855 -29.3821 0.380494 0.00899247 1 31
21.6191 -29.3821 0.380499 0.00899236 1 31
22.4527 -29.3821 0.380505 0.0089918 1 31
23.2863 -29.3821 0.380511 0.00899146 1 31
24.1199 -29.3821 0.380518 0.0089913 1 31
24.9535 -29.3821 0.380524 0.00899101 1 31
25.7872 -29.3821 0.380529 0.00899122 1 31
26.6208 -29.3821 0.380535 0.00899095 1 31
27.4544 -29.3821 0.380541 0.00899014 1 31
28.288 -29.3821 0.380547 0.00898951 1 31
29.1216 -29.3821 0.380552 0.0089883 1 31
29.9553 -29.3821 0.380556 0.00898721 1 31
30.7889 -29.3821 0.38056 0.00898631 1 31
31.6225 -29.3821 0.380564 0.00898565 1 31
32.4561 -29.3821 0.380569 0.00898427 1 31
33.2897 -29.3821 0.380575 0.00898234 1 31
34.1234 -29.3821 0.380581 0.00897986 1 31
34.957 -29.3821 0.380586 0.00897767 1 31
35.7906 -29.3821 0.380589 0.00897621 1 31
36.6242 -29.3821 0.38059 0.00897454 1 31
37.4578 -29.3821 0.380589 0.00897266 1 31
38.2915 -29.3821 0.380588 0.00897059 1 31
39.1251 -29.3821 0.380587 0.00896827 1 31
39.9587 -29.3821 0.380586 0.00896587 1 31
40.7923 -29.3821 0.380587 0.00896332 1 31
41.6259 -29.3821 0.380588 0.00896043 1 31
42.4596 -29.3821 0.38059 0.00895771 1 31
43.2932 -29.3821 0.380592 0.00895599 1 31
44.1268 -29.3821 0.380594 0.00895447 1 31
44.9604 -29.3821 0.380596 0.00895248 1 31
45.794 -29.3821 0.380598 0.00895044 1 31
46.6276 -29.3821 0.3806 0.00894792 1 31
47.4613 -29.3821 0.380603 0.0089451 1 31
48.2949 -29.3821 0.380604 0.00894305 1 31
49.1285 -29.3821 0.380604 0.00894039 1 31
49.9621 -29.3821 0.380604 0.00893771 1 31
50.7957 -29.3821 0.380603 0.00893497 1 31
51.6294 -29.3821 0.380601 0.00893175 1 31
52.463 -29.3821 0.3806 0.00892915 1 31
53.2966 -29.3821 0.380598 0.0089276 1 31
54.1302 -29.3821 0.380595 0.00892611 1 31
54.9638 -29.3821 0.380591 0.00892473 1 31
55.7975 -29.3821 0.380585 0.00892323 1 31
56.6311 -29.3821 0.380578 0.00892102 1 31
57.4647 -29.3821 0.38057 0.0089185 1 31
58.2983 -29.3821 0.38056 0.0089166 1 31
59.1319 -29.3821 0.38055 0.00891513 1 31
59.9656 -29.3821 0.38054 0.00891416 1 31
60.7992 -29.3821 0.38053 0.00891265 1 31
61.6328 -29.3821 0.380521 0.00891022 1 31
62.4664 -29.3821 0.380513 0.00890789 1 31
63.3 -29.3821 0.380507 0.00890537 1 31
64.1336 -29.3821 0.3805 0.00890304 1 31
64.9673 -29.3821 0.380494 0.00890072 1 31
65.8009 -29.3821 0.380488 0.00889844 1 31
66.6345 -29.3821 0.380481 0.00889613 1 31
67.4681 -29.3821 0.380475 0.00889386 1 31
68.3017 -29.3821 0.38047 0.0088917 1 31
69.1354 -29.3821 0.380464 0.00888873 1 31
69.969 -29.3821 0.380459 0.00888521 1 31
70.8026 -29.3821 0.380453 0.00888208 1 31
71.6362 -29.3821 0.380448 0.00887872 1 31
72.4698 -29.3821 0.380443 0.00887547 1 31
73.3035 -29.3821 0.380438 0.00887331 1 31
74.1371 -29.3821 0.380434 0.00887084 1 31
74.9707 -29.3821 0.380433 0.00886884 1 31
75.8043 -29.3821 0.380433 0.00886684 1 31
76.6379 -29.3821 0.380434 0.00886478 1 31
77.4716 -29.3821 0.380435 0.00886278 1 31
78.3052 -29.3821 0.380438 0.00886035 1 31
79.1388 -29.3821 0.380442 0.00885753 1 31
79.9724 -29.3821 0.380448 0.00885477 1 31
80.806 -29.3821 0.380456 0.0088523 1 31
81.6397 -29.3821 0.380466 0.00885014 1 31
82.4733 -29.3821 0.380478 0.00884851 1 31
83.3069 -29.3821 0.380493 0.00884663 1 31
84.1405 -29.3821 0.380509 0.00884476 1 31
84.9741 -29.3821 0.380527 0.00884258 1 31
85.8077 -29.3821 0.380546 0.00883986 1 31
86.6414 -29.3821 0.380566 0.00883742 1 31
87.475 -29.3821 0.380586 0.0088352 1 31
88.3086 -29.3821 0.380608 0.00883303 1 31
89.1422 -29.3821 0.380631 0.00883083 1 31
89.9758 -29.3821 0.380652 0.00882899 1 31
90.8095 -29.3821 0.380674 0.00882726 1 31
91.6431 -29.3821 0.380697 0.00882536 1 31
92.4767 -29.3821 0.380722 0.00882356 1 31
93.3103 -29.3821 0.380748 0.00882179 1 31
94.1439 -29.3821 0.380775 0.00881995 1 31
94.9776 -29.3821 0.380805 0.00881822 1 31
95.8112 -29.3821 0.380836 0.00881647 1 31
96.6448 -29.3821 0.380868 0.0088147 1 31
97.4784 -29.3821 0.380901 0.00881284 1 31
98.312 -29.3821 0.380934 0.00881061 1 31
99.1457 -29.3821 0.380967 0.00880859 1 31
99.9793 -29.3821 0.381 0.00880657 1 31
100.813 -29.3821 0.381033 0.00880455 1 31
101.647 -29.3821 0.381066 0.00880253 1 31
102.48 -29.3821 0 0 0 31
103.314 -29.3821 0 0 0 31
104.147 -29.3821 0 0 0 31
104.981 -29.3821 0 0 0 31
105.815 -29.3821 0 0 0 31
106.648 -29.3821 0 0 0 31
107.482 -29.3821 0 0 0 31
108.315 -29.3821 0 0 0 31
109.149 -29.3821 0 0 0 31
109.983 -29.3821 0 0 0 31
110.816 -29.3821 0 0 0 31
-102.59 -30.2157 0 0 0 31
-101.757 -30.2157 0 0 0 31
-100.923 -30.2157 0 0 0 31
-100.089 -30.2157 0 0 0 31
-99.2557 -30.2157 0 0 0 31
-98.4221 -30.2157 0 0 0 31
-97.5885 -30.2157 0 0 0 31
-96.7549 -30.2157 0 0 0 31
-95.9212 -30.2157 0 0 0 31
-95.0876 -30.2157 0 0 0 31
-94.254 -30.2157 0 0 0 31
-93.4204 -30.2157 0 0 0 31
-92.5868 -30.2157 0 0 0 31
-91.7531 -30.2157 0 0 0 31
-90.9195 -30.2157 0 0 0 31
-90.0859 -30.2157 0 0 0 31
-89.2523 -30.2157 0 0 0 31
-88.4187 -30.2157 0 0 0 31
-87.585 -30.2157 0.380289 0.00948699 1 31
-86.7514 -30.2157 0.380256 0.00947685 1 31
-85.9178 -30.2157 0.38023 0.00946707 1 31
-85.0842 -30.2157 0.38021 0.00945704 1 31
-84.2506 -30.2157 0.380192 0.00944796 1 31
-83.4169 -30.2157 0.380175 0.00943908 1 31
-82.5833 -30.2157 0.380158 0.00943071 1 31
-81.7497 -30.2157 0.380143 0.00942357 1 31
-80.9161 -30.2157 0.380128 0.00941754 1 31
-80.0825 -30.2157 0.380113 0.0094124 1 31
-79.2489 -30.2157 0.380098 0.0094078 1 31
-78.4152 -30.2157 0.380083 0.00940319 1 31
-77.5816 -30.2157 0.380068 0.00939807 1 31
-76.748 -30.2157 0.380052 0.00939264 1 31
-75.9144 -30.2157 0.380036 0.00938684 1 31
-75.0808 -30.2157 0.380018 0.0093813 1 31
-74.2471 -30.2157 0.379994 0.00937506 1 31
-73.4135 -30.2157 0.379972 0.00936888 1 31
-72.5799 -30.2157 0.379951 0.00936353 1 31
-71.7463 -30.2157 0.379931 0.00935824 1 31
-70.9127 -30.2157 0.379914 0.0093531 1 31
-70.079 -30.2157 0.379899 0.00934747 1 31
-69.2454 -30.2157 0.379887 0.00934223 1 31
-68.4118 -30.2157 0.379878 0.00933821 1 31
-67.5782 -30.2157 0.379869 0.00933478 1 31
-66.7446 -30.2157 0.379862 0.00933074 1 31
-65.9109 -30.2157 0.379855 0.00932659 1 31
-65.0773 -30.2157 0.379848 0.00932194 1 31
-64.2437 -30.2157 0.37984 0.00931746 1 31
-63.4101 -30.2157 0.379833 0.00931293 1 31
-62.5765 -30.2157 0.379826 0.00930772 1 31
-61.7428 -30.2157 0.37982 0.00930194 1 31
-60.9092 -30.2157 0.379815 0.00929695 1 31
-60.0756 -30.2157 0.379812 0.00929279 1 31
-59.242 -30.2157 0.37981 0.00928879 1 31
-58.4084 -30.2157 0.37981 0.00928485 1 31
-57.5748 -30.2157 0.37981 0.00928039 1 31
-56.7411 -30.2157 0.37981 0.00927483 1 31
-55.9075 -30.2157 0.37981 0.00926936 1 31
-55.0739 -30.2157 0.37981 0.0092639 1 31
-54.2403 -30.2157 0.379811 0.00925875 1 31
-53.4067 -30.2157 0.379813 0.00925368 1 31
-52.573 -30.2157 0.379816 0.00924898 1 31
-51.7394 -30.2157 0.379819 0.00924532 1 31
-50.9058 -30.2157 0.379824 0.00924231 1 31
-50.0722 -30.2157 0.379832 0.00923969 1 31
-49.2386 -30.2157 0.379842 0.00923715 1 31
-48.4049 -30.2157 0.379853 0.00923457 1 31
-47.5713 -30.2157 0.379865 0.00923134 1 31
-46.7377 -30.2157 0.379878 0.0092275 1 31
-45.9041 -30.2157 0.379891 0.00922405 1 31
-45.0705 -30.2157 0.379904 0.0092209 1 31
-44.2368 -30.2157 0.379916 0.00921844 1 31
-43.4032 -30.2157 0.379926 0.00921622 1 31
-42.5696 -30.2157 0.379936 0.00921307 1 31
-41.736 -30.2157 0.379947 0.00920938 1 31
-40.9024 -30.2157 0.379958 0.0092062 1 31
-40.0688 -30.2157 0.37997 0.00920335 1 31
-39.2351 -30.2157 0.37998 0.00920044 1 31
-38.4015 -30.2157 0.37999 0.00919764 1 31
-37.5679 -30.2157 0.379999 0.00919495 1 31
-36.7343 -30.2157 0.380007 0.00919235 1 31
-35.9007 -30.2157 0.380016 0.00919016 1 31
-35.067 -30.2157 0.380024 0.00918815 1 31
-34.2334 -30.2157 0.380031 0.00918548 1 31
-33.3998 -30.2157 0.380036 0.00918178 1 31
-32.5662 -30.2157 0.380041 0.00917839 1 31
-31.7326 -30.2157 0.380045 0.0091748 1 31
-30.8989 -30.2157 0.38005 0.00917133 1 31
-30.0653 -30.2157 0.380057 0.00916748 1 31
-29.2317 -30.2157 0.380064 0.00916321 1 31
-28.3981 -30.2157 0.380073 0.00915888 1 31
-27.5645 -30.2157 0.380081 0.00915482 1 31
-26.7308 -30.2157 0.380089 0.00915078 1 31
-25.8972 -30.2157 0.380097 0.00914644 1 31
-25.0636 -30.2157 0.380104 0.00914151 1 31
-24.23 -30.2157 0.380111 0.00913627 1 31
-23.3964 -30.2157 0.380119 0.00913086 1 31
-22.5627 -30.2157 0.380126 0.0091252 1 31
-21.7291 -30.2157 0.380135 0.00912025 1 31
-20.8955 -30.2157 0.380144 0.00911578 1 31
-20.0619 -30.2157 0.380153 0.00911114 1 31
-19.2283 -30.2157 0.380162 0.00910683 1 31
-18.3947 -30.2157 0.380173 0.00910271 1 31
-17.561 -30.2157 0.380184 0.00909854 1 31
-16.7274 -30.2157 0.380196 0.00909437 1 31
-15.8938 -30.2157 0.380207 0.0090904 1 31
-15.0602 -30.2157 0.380217 0.00908635 1 31
-14.2266 -30.2157 0.380225 0.00908234 1 31
-13.3929 -30.2157 0.380233 0.00907869 1 31
-12.5593 -30.2157 0.38024 0.00907565 1 31
-11.7257 -30.2157 0.380247 0.00907276 1 31
-10.8921 -30.2157 0.380254 0.00907022 1 31
-10.0585 -30.2157 0.380262 0.00906741 1 31
-9.22484 -30.2157 0.380269 0.00906409 1 31
-8.39122 -30.2157 0.380276 0.00906092 1 31
-7.5576 -30.2157 0.380285 0.00905858 1 31
-6.72398 -30.2157 0.380294 0.00905606 1 31
-5.89036 -30.2157 0.380303 0.00905342 1 31
-5.05674 -30.2157 0.380311 0.00905027 1 31
-4.22312 -30.2157 0.380318 0.00904705 1 31
-3.38951 -30.2157 0.380324 0.00904372 1 31
-2.55589 -30.2157 0.380331 0.00904027 1 31
-1.72227 -30.2157 0.380338 0.00903654 1 31
-0.888648 -30.2157 0.380346 0.0090331 1 31
-0.0550288 -30.2157 0.380353 0.00902976 1 31
0.77859 -30.2157 0.38036 0.00902686 1 31
1.61221 -30.2157 0.380366 0.00902425 1 31
2.44583 -30.2157 0.380372 0.00902134 1 31
3.27945 -30.2157 0.380378 0.0090189 1 31
4.11307 -30.2157 0.380385 0.00901629 1 31
4.94669 -30.2157 0.380391 0.00901391 1 31
5.78031 -30.2157 0.380398 0.0090115 1 31
6.61392 -30.2157 0.380404 0.00900893 1 31
7.44754 -30.2157 0.380409 0.00900617 1 31
8.28116 -30.2157 0.380412 0.00900373 1 31
9.11478 -30.2157 0.380416 0.00900142 1 31
9.9484 -30.2157 0.38042 0.00899885 1 31
10.782 -30.2157 0.380426 0.00899624 1 31
11.6156 -30.2157 0.380435 0.00899413 1 31
12.4493 -30.2157 0.380445 0.00899216 1 31
13.2829 -30.2157 0.380455 0.00899006 1 31
14.1165 -30.2157 0.380463 0.00898813 1 31
14.9501 -30.2157 0.38047 0.00898613 1 31
15.7837 -30.2157 0.380475 0.00898493 1 31
16.6174 -30.2157 0.38048 0.00898366 1 31
17.451 -30.2157 0.380485 0.00898185 1 31
18.2846 -30.2157 0.38049 0.00897995 1 31
19.1182 -30.2157 0.380495 0.00897832 1 31
19.9518 -30.2157 0.3805 0.00897731 1 31
20.7855 -30.2157 0.380506 0.008977 1 31
21.6191 -30.2157 0.380511 0.00897666 1 31
22.4527 -30.2157 0.380517 0.00897591 1 31
23.2863 -30.2157 0.380523 0.00897541 1 31
24.1199 -30.2157 0.38053 0.00897514 1 31
24.9535 -30.2157 0.380535 0.0089748 1 31
25.7872 -30.2157 0.380541 0.00897494 1 31
26.6208 -30.2157 0.380547 0.0089747 1 31
27.4544 -30.2157 0.380553 0.00897395 1 31
28.288 -30.2157 0.380559 0.00897335 1 31
29.1216 -30.2157 0.380563 0.0089722 1 31
29.9553 -30.2157 0.380568 0.00897113 1 31
30.7889 -30.2157 0.380572 0.00897022 1 31
31.6225 -30.2157 0.380576 0.00896959 1 31
32.4561 -30.2157 0.380581 0.00896829 1 31
33.2897 -30.2157 0.380587 0.00896653 1 31
34.1234 -30.2157 0.380593 0.00896426 1 31
34.957 -30.2157 0.380598 0.0089622 1 31
35.7906 -30.2157 0.380601 0.00896086 1 31
36.6242 -30.2157 0.380602 0.00895932 1 31
37.4578 -30.2157 0.380602 0.00895745 1 31
38.2915 -30.2157 0.3806 0.00895542 1 31
39.1251 -30.2157 0.380599 0.00895318 1 31
39.9587 -30.2157 0.380599 0.00895088 1 31
40.7923 -30.2157 0.3806 0.00894837 1 31
41.6259 -30.2157 0.380601 0.00894554 1 31
42.4596 -30.2157 0.380603 0.0089429 1 31
43.2932 -30.2157 0.380605 0.00894133 1 31
44.1268 -30.2157 0.380607 0.00894001 1 31
44.9604 -30.2157 0.380609 0.00893822 1 31
45.794 -30.2157 0.380611 0.00893637 1 31
46.6276 -30.2157 0.380613 0.00893402 1 31
47.4613 -30.2157 0.380616 0.00893136 1 31
48.2949 -30.2157 0.380617 0.00892945 1 31
49.1285 -30.2157 0.380618 0.00892689 1 31
49.9621 -30.2157 0.380617 0.00892434 1 31
50.7957 -30.2157 0.380616 0.00892169 1 31
51.6294 -30.2157 0.380615 0.00891853 1 31
52.463 -30.2157 0.380613 0.00891596 1 31
53.2966 -30.2157 0.380611 0.00891446 1 31
54.1302 -30.2157 0.380608 0.00891306 1 31
54.9638 -30.2157 0.380604 0.00891176 1 31
55.7975 -30.2157 0.380598 0.00891027 1 31
56.6311 -30.2157 0.38059 0.00890802 1 31
57.4647 -30.2157 0.380582 0.00890538 1 31
58.2983 -30.2157 0.380573 0.00890334 1 31
59.1319 -30.2157 0.380563 0.00890181 1 31
59.9656 -30.2157 0.380553 0.00890082 1 31
60.7992 -30.2157 0.380543 0.00889936 1 31
61.6328 -30.2157 0.380534 0.00889698 1 31
62.4664 -30.2157 0.380527 0.00889466 1 31
63.3 -30.2157 0.38052 0.00889221 1 31
64.1336 -30.2157 0.380514 0.00888988 1 31
64.9673 -30.2157 0.380507 0.00888761 1 31
65.8009 -30.2157 0.380501 0.00888536 1 31
66.6345 -30.2157 0.380495 0.00888312 1 31
67.4681 -30.2157 0.380489 0.00888094 1 31
68.3017 -30.2157 0.380483 0.00887882 1 31
69.1354 -30.2157 0.380478 0.00887582 1 31
69.969 -30.2157 0.380473 0.00887225 1 31
70.8026 -30.2157 0.380467 0.00886911 1 31
71.6362 -30.2157 0.380462 0.00886582 1 31
72.4698 -30.2157 0.380457 0.00886262 1 31
73.3035 -30.2157 0.380452 0.00886052 1 31
74.1371 -30.2157 0.380448 0.0088581 1 31
74.9707 -30.2157 0.380446 0.00885611 1 31
75.8043 -30.2157 0.380446 0.00885407 1 31
76.6379 -30.2157 0.380447 0.00885195 1 31
77.4716 -30.2157 0.380449 0.00885 1 31
78.3052 -30.2157 0.380451 0.00884761 1 31
79.1388 -30.2157 0.380455 0.00884479 1 31
79.9724 -30.2157 0.380461 0.00884203 1 31
80.806 -30.2157 0.380469 0.00883955 1 31
81.6397 -30.2157 0.380479 0.00883736 1 31
82.4733 -30.2157 0.380492 0.00883568 1 31
83.3069 -30.2157 0.380506 0.00883377 1 31
84.1405 -30.2157 0.380523 0.00883185 1 31
84.9741 -30.2157 0.38054 0.00882955 1 31
85.8077 -30.2157 0.380559 0.00882665 1 31
86.6414 -30.2157 0.380579 0.00882402 1 31
